,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose
ADCS,0.00016056,0.00025868,0.00034788,0.00043708,0.0004392208,0.00045492,0.0005798
ADD,0,0,0,0,0,0,0
ADEt2rpp,0,0,0,0,0,0,0
ADEtex,0,0,0,0,0,0,0
ADK1,0.5598396472,4.270800645,6.7365687951,1.856071691,5.2148851804,1.88409117,5.9058501581
ADK3,0,0,0,0,0,0,0
ADK4,0,0,0,0,0,0,0
ADMDC,0.00121392,0.00195576,0.00263016,0.00330456,0.0033207456,0.00343944,0.0043836
ADNCYC,0,0,0,0,0,0,0
ADNK1,0.0014967,0.0024113,0.00324285,0.00407435,0.0040943328,0.00424066,0.0054047
ADNUC,0,0,0,0,0,0,0
ADNt2pp,0,0,0,0,0,0,0
ADNt2rpp,0,0,0,0,0,0,0
ADNtex,0,0,0,0,0,0,0
ADOCBIK,0,0,0,0,0,0,0
ADOCBLS,0,0,0,0,0,0,0
ADOCBLabcpp,0,0,0,0,0,0,0
ADOCBLtonex,0,0,0,0,0,0,0
ADPRDP,0,0,0,0,0,0,0
ADPT,0,0,0,0,0,0,0
ADSK,0.04461426,0.07187853,0.09666423,0.12144993,0.1220447868,0.12640707,0.16110705
ADSL1r,0.05226516,0.08420498,0.11324118,0.14227738,0.1429742488,0.14808462,0.1887353
ADSL2r,0.07827516,0.12610998,0.16959618,0.21308238,0.2141260488,0.22177962,0.2826603
ADSS,0.05226516,0.08420498,0.11324118,0.14227738,0.1429742488,0.14808462,0.1887353
AGDC,0,0,0,0,0,0,0
AGM3PA,0,0,0,0,0,0,0
AGM3PApp,0,0,0,0,0,0,0
AGM3PH,0,0,0,0,0,0,0
AGM3Pt2pp,0,0,0,0,0,0,0
AGM4PA,0,0,0,0,0,0,0
AGM4PApp,0,0,0,0,0,0,0
AGM4PCP,0,0,0,0,0,0,0
AGM4PCPpp,0,0,0,0,0,0,0
AGM4PH,0,0,0,0,0,0,0
AGM4Pt2pp,0,0,0,0,0,0,0
AGMH,0,0,0,0,0,0,0
AGMHE,0.00586872,0.00945516,0.01271556,0.01597596,0.0160542096,0.01662804,0.0211926
AGMT,0,0,0,0,0,0,0
AGMt2pp,0,0,0,0,0,0,0
AGMtex,0,0,0,0,0,0,0
AGPAT120,0,0,0,0,0,0,0
AGPAT140,0,0,0,0,0,0,0
AGPAT141,0,0,0,0,0,0,0
AGPAT160,0.01091718,0.01758879,0.02365389,0.02971899,0.0298645524,0.03093201,0.03942315
AGPAT161,0.00849132,0.01368046,0.01839786,0.02311526,0.0232284776,0.02405874,0.0306631
AGPAT180,0,0,0,0,0,0,0
AGPAT181,0.00437634,0.00705077,0.00948207,0.01191337,0.0119717212,0.01239963,0.01580345
AGPR,0,0,0,0,0,0,0
AGt3,0,0,0,0,0,0,0
AHCYSNS,0.0002412,0.0003886,0.0005226,0.0006566,0.000659816,0.0006834,0.000871
AICART,0.09484524,0.15280622,0.20549802,0.25818982,0.2594544232,0.26872818,0.3424967
AIRC2,0.07827516,0.12610998,0.16959618,0.21308238,0.2141260488,0.22177962,0.2826603
AIRC3,0,0,0,0,0,0,0
AKGDH,0.2007,3.9305,6.9637071,1.7889,3.4965223,1.8904629,1.8649875
AKGt2rpp,0,0,0,0,0,0,0
AKGtex,0,0,0,0,0,0,0
ALAALAD,0,0,0,0,0,0,0
ALAALAabcpp,0.0005931,0.00095555,0.00128505,0.00161455,0.001622458,0.00168045,0.00214175
ALAALAr,0.00437076,0.00704178,0.00946998,0.01189818,0.0119564568,0.01238382,0.0157833
ALAALAtex,0,0,0,0,0,0,0
ALAGLUE,0,0,0,0,0,0,0
ALAR,0.00437076,0.00704178,0.00946998,0.01189818,0.0119564568,0.01238382,0.0157833
ALATA_D2,0,0,0,0,0,0,0
ALATA_L,0,0,0,0,0,0,0
ALATA_L2,0,0,0,0,0,0,0
ALATRS,0,0,0,0,0,0,0
ALAabcpp,0,0,0,0,0,0,0
ALAt2pp,0,0,0,0,0,0,0
ALAt2rpp,0,0,0,0,0,0,0
ALAt4pp,0.00089136,0,0,0,0,0,0
ALAtex,0,0,0,0,0,0,0
ALCD19,0,0,0,0,0,0,0
ALCD2x,0,0,0,0,0,0,0
ALDD19xr,0,0,0,0,0,0,0
ALDD2x,0,0,0,0,0,0,0
ALDD2y,0,0,0,0,0,0,0
ALDD3y,0,0,0,0,0,0,0
ALDD4,0,0,0,0,0,0,0
ALLK,0,0,0,0,0,0,0
ALLPI,0,0,0,0,0,0,0
ALLTAMH,0,0,0,0,0,0,0
ALLTN,0,0,0,0,0,0,0
ALLTNt2rpp,0,0,0,0,0,0,0
ALLTNtex,0,0,0,0,0,0,0
ALLULPE,0,0,0,0,0,0,0
ALLabcpp,0,0,0,0,0,0,0
ALLtex,0,0,0,0,0,0,0
ALPATE160pp,0,0,0,0,0,0,0
ALPATG160pp,0,0,0,0,0,0,0
ALR2,0,0,0,0,0,0,0
ALR4x,0,0,0,0,0,0,0
ALTRH,0,0,0,0,0,0,0
AM3PA,0,0,0,0,0,0,0
AM4PA,0,0,0,0,0,0,0
AM4PCP,0,0,0,0,0,0,0
AMALT1,0,0,0,0,0,0,0
AMALT2,0,0,0,0,0,0,0
AMALT3,0,0,0,0,0,0,0
AMALT4,0,0,0,0,0,0,0
AMANAPEr,0,0,0,0,0,0,0
AMANK,0,0,0,0,0,0,0
AMAOTr,0.00000036,0.00000058,0.00000078,0.00000098,9.848E-07,0.00000102,0.0000013
AMMQLT8,0.00004014,0.00006467,0.00008697,0.00010927,0.0001098052,0.00011373,0.00014495
AMPMS2,0.00004014,0.00006467,0.00008697,0.00010927,0.0001098052,0.00011373,0.00014495
AMPN,0,0,0,0,0,0,0
AMPTASECG,0,0,0,0,0,0,0
AMPTASEPG,0,0,0,0,0,0,0
AMPtex,0,0,0,0,0,0,0
ANHGMtex,0,0,0,0,0,0,0
ANHMK,0,0,0,0,0,0,0
ANPRT,0.00994212,0.01601786,0.02154126,0.02706466,0.0271972216,0.02816934,0.0359021
ANS,0.00994212,0.01601786,0.02154126,0.02706466,0.0271972216,0.02816934,0.0359021
AOBUTDs,0,0,0,0,0,0,0
AOXSr2,0.00000036,0.00000058,0.00000078,0.00000098,9.848E-07,0.00000102,0.0000013
AP4AH,0,0,0,0,0,0,0
AP4AS,0,0,0,0,0,0,0
AP5AH,0,0,0,0,0,0,0
APCS,0,0,0,0,0,0,0
APG3PAT120,0,0,0,0,0,0,0
APG3PAT140,0,0,0,0,0,0,0
APG3PAT141,0,0,0,0,0,0,0
APG3PAT160,0,0,0,0,0,0,0
APG3PAT161,0,0,0,0,0,0,0
APG3PAT180,0,0,0,0,0,0,0
APG3PAT181,0,0,0,0,0,0,0
APH120,0,0,0,0,0,0,0
APH140,0,0,0,0,0,0,0
APH141,0,0,0,0,0,0,0
APH160,0,0,0,0,0,0,0
APH161,0,0,0,0,0,0,0
APH180,0,0,0,0,0,0,0
APH181,0,0,0,0,0,0,0
APPLDHr,0,0,0,0,0,0,0
APRAUR,0.00008028,0.00012934,0.00017394,0.00021854,0.0002196104,0.00022746,0.0002899
ARAI,0,0,0,0,0,0,0
ARBTNR1,0,0,0,0,0,0,0
ARBTNR2,0,0,0,0,0,0,0
ARBTNR3,0,0,0,0,0,0,0
ARBTNabcpp,0,0,0,0,0,0,0
ARBTNexs,0,0,0,0,0,0,0
ARBTNtex,0,0,0,0,0,0,0
ARBTNtonex,0,0,0,0,0,0,0
ARBTNtpp,0,0,0,0,0,0,0
ARBTptspp,0,0,0,0,0,0,0
ARBTtex,0,0,0,0,0,0,0
ARBabcpp,0,0,0,0,0,0,0
ARBt2rpp,0,0,0,0,0,0,0
ARBt3ipp,0,0,0,0,0,0,0
ARBtex,0,0,0,0,0,0,0
ARGAGMt7pp,0,0,0,0,0,0,0
ARGDC,0,0,0,0,0,0,0
ARGDCpp,0,0,0,0,0,0,0
ARGORNt7pp,0,0,0,0,0,0,0
ARGSL,0.0517356,0.0833518,0.1120938,0.14083578,0.141525608,0.1465842,0.186823
ARGSS,0.0517356,0.0833518,0.1120938,0.14083578,0.141525608,0.1465842,0.186823
ARGTRS,0,0,0,0,0,0,0
ARGabcpp,0,0,0,0,0,0,0
ARGt3pp,0,0,0,0,0,0,0
ARGtex,0,0,0,0,0,0,0
ASAD,0,0,0,0,0,0,0
ASCBPL,0,0,0,0,0,0,0
ASCBptspp,0,0,0,0,0,0,0
ASCBtex,0,0,0,0,0,0,0
ASNN,0,0,0,0,0,0,0
ASNNpp,0,0,0,0,0,0,0
ASNS1,0,0,0,0,0,0,0
ASNS2,0.04216176,0.06792728,0.09135048,0.11477368,0.1153358368,0.11945832,0.1522508
ASNTRS,0,0,0,0,0,0,0
ASNabcpp,0,0,0,0,0,0,0
ASNt2rpp,0,0,0,0,0,0,0
ASNtex,0,0,0,0,0,0,0
ASO3t8pp,0,0,0,0,0,0,0
ASO3tex,0,0,0,0,0,0,0
ASP1DC,0.00010368,0.00016704,0.00022464,0.00028224,0.0002836224,0.00029376,0.0003744
ASPCT,0.05765832,0.09289396,0.12492636,0.15695876,0.1577275376,0.1633652,0.2082106
ASPK,0.18830556,0.30338118,0.73837725,0.51260957,0.9206949588,0.53375985,0.8879871
ASPO3,0,0,0.00088881,0.00111671,0.0011221796,0.00116229,0
ASPO4,0,0,0,0,0,0,0
ASPO5,0,0,0,0,0,0,0
ASPO6,0.00041022,0.00066091,0,0,0,0,0.00148135
ASPT,0,0,0,0,0,0,0
ASPTA,0,0,0,0,0,0,0
ASPTRS,0,0,0,0,0,0,0
ASPabcpp,0,0,0,0,0,0,0
ASPt2_2pp,0,0,0,0,0,0,0
ASPt2_3pp,0,0,0,0,0,0,0
ASPt2pp,0,0,0,0,0,0,0
ASPt2rpp,0,0,0,0,0,0,0
ASPtex,0,0,0,0,0,0,0
ASR,0,0,0,0,0,0,0
AST,0,0,0,-0.00000002,0,0,0
ATHRDHr,0,0,0,0,0,0,0
ATPHs,0,0,0,0,0,0,0
ATPM,3.15,3.15,3.15,3.15,3.15,3.15,3.15
ATPPRT,0.01657008,0.02669624,0.03590184,0.04510744,0.0453283744,0.04694856,0.0598364
ATPS4rpp,14.8318247218,47.228997905,23.5722182751,30.967398101,30.3097071698,42.65629882,32.9155490581
BALAt2pp,0,0,0,0,0,0,0
BALAtex,0,0,0,0,0,0,0
BETALDHx,0,0,0,0,0,0,0
BETALDHy,0,0,0,0,0,0,0
BMOCOS,0.00002088,0.00003364,0.00004524,0.00005684,5.71184E-05,0.00005916,0.0000754
BMOGDS1,0.00002088,0.00003364,0.00004524,0.00005684,5.71184E-05,0.00005916,0.0000754
BMOGDS2,0.00002088,0.00003364,0.00004524,0.00005684,5.71184E-05,0.00005916,0.0000754
BPNT,0.04461426,0.07187853,0.09666423,0.12144993,0.1220447868,0.12640707,0.16110705
BSORx,0,0,0,0,0,0,0
BSORy,0,0,0,0,0,0,0
BTNt2ipp,0,0,0,0,0,0,0
BTNtex,0,0,0,0,0,0,0
BTS5,0.00000036,0.00000058,0.00000078,0.00000098,9.848E-07,0.00000102,0.0000013
BUTCT,0,0,0,0,0,0,0
BUTSO3abcpp,0,0,0,0,0,0,0
BUTSO3tex,0,0,0,0,0,0,0
BUTt2rpp,0,0,0,0,0,0,0
BUTtex,0,0,0,0,0,0,0
BWCOGDS1,0,0,0,0,0,0,0
BWCOGDS2,0,0,0,0,0,0,0
BWCOS,0,0,0,0,0,0,0
CA2t3pp,0,0,0,0,0,0,0
CA2tex,0.00089136,0.00143608,0.00193128,0.00242648,0.0024383648,0.00252552,0.0032188
CADVtpp,0,0,0,0,0,0,0
CAT,0,0,0,0,0,0,0
CAt6pp,0,0,0,0,0,0,0
CBIAT,0,0,0,0,0,0,0
CBItonex,0,0,0,0,0,0,0
CBIuabcpp,0,0,0,0,0,0,0
CBL1abcpp,0.00004014,0.00006467,0.00008697,0.00010927,0.0001098052,0.00011373,0.00014495
CBL1tonex,0.00004014,0.00006467,0.00008697,0.00010927,0.0001098052,0.00011373,0.00014495
CBLAT,0.00004014,0.00006467,0.00008697,0.00010927,0.0001098052,0.00011373,0.00014495
CBMD,0,0,0,0,0,0,0
CBMKr,0.10939392,0.17624576,0.23702016,0.29779454,0.2992531456,0.3099494,0.3950336
CBPS,0,0,0,0,0,0,0
CCGS,0,0,0,0,0,0,0
CD2abcpp,0,0,0,0,0,0,0
CD2t3pp,0,0,0,0,0,0,0
CD2tex,0,0,0,0,0,0,0
CD2tpp,0,0,0,0,0,0,0
CDAPPA120,0,0,0,0,0,0,0
CDAPPA140,0,0,0,0,0,0,0
CDAPPA141,0,0,0,0,0,0,0
CDAPPA160,0,0,0,0,0,0,0
CDAPPA161,0,0,0,0,0,0,0
CDAPPA180,0,0,0,0,0,0,0
CDAPPA181,0,0,0,0,0,0,0
CDGR,0,0,0,0,0,0,0
CDGS,0,0,0,0,0,0,0
CDPMEK,0.00119268,0.00192154,0.00258414,0.00324674,0.0032626424,0.00337926,0.0043069
CFAS160E,0,0,0,0,0,0,0
CFAS160G,0,0,0,0,0,0,0
CFAS180E,0,0,0,0,0,0,0
CFAS180G,0,0,0,0,0,0,0
CGLYabcpp,0,0,0,0,0,0,0
CGLYtex,0,0,0,0,0,0,0
CHLabcpp,0,0,0,0,0,0,0
CHLt2pp,0,0,0,0,0,0,0
CHLtex,0,0,0,0,0,0,0
CHOLD,0,0,0,0,0,0,0
CHORM,0.05656266,0.09112873,0.12255243,0.15397613,0.1547302988,0.16026087,0.20425405
CHORS,0.06694632,0.10785796,0.14505036,0.18224276,0.1831353776,0.18968124,0.2417506
CHRPL,0.00004014,0.00006467,0.00008697,0.00010927,0.0001098052,0.00011373,0.00014495
CHTBSptspp,0,0,0,0,0,0,0
CHTBStex,0,0,0,0,0,0,0
CINNDO,0,0,0,0,0,0,0
CITL,0,0,0.48971596,0.09110846,0.4055746096,0.55358264,0.3151176
CITt3pp,0,0,0,0,0,0,0
CITt7pp,0,0,0,0,0,0,0
CITtex,0,0,0,0,0,0,0
CLIPAabctex,0,0,0,0,0,0,0
CLPNH120pp,0,0,0,0,0,0,0
CLPNH140pp,0,0,0,0,0,0,0
CLPNH141pp,0,0,0,0,0,0,0
CLPNH160pp,0,0,0,0,0,0,0
CLPNH161pp,0,0,0,0,0,0,0
CLPNH180pp,0,0,0,0,0,0,0
CLPNH181pp,0,0,0,0,0,0,0
CLPNS120pp,0,0,0,0,0,0,0
CLPNS140pp,0,0,0,0,0,0,0
CLPNS141pp,0,0,0,0,0,0,0
CLPNS160pp,0.00052992,0.00085376,0.00114816,0.00144256,0.0014496256,0.00150144,0.0019136
CLPNS161pp,0.0004122,0.0006641,0.0008931,0.0011221,0.001127596,0.0011679,0.0014885
CLPNS180pp,0,0,0,0,0,0,0
CLPNS181pp,0.0002124,0.0003422,0.0004602,0.0005782,0.000581032,0.0006018,0.000767
CLt3_2pp,0.00044568,0.00071804,0.00096564,0.00121324,0.0012191824,0.00126276,0.0016094
CLtex,0.00089136,0.00143608,0.00193128,0.00242648,0.0024383648,0.00252552,0.0032188
CMPN,0,0,0,0,0,0,0
CMPtex,0,0,0,0,0,0,0
CMtex,0,0,0,0,0,0,0
CMtpp,0,0,0,0,0,0,0
CO2tex,0,0,0,0,0,0,0
CO2tpp,0,0,0,0,0,0,0
COBALT2abcpp,0,0,0,0,0,0,0
COBALT2t3pp,0,0,0,0,0,0,0
COBALT2tex,0.00000432,0.00000696,0.00000936,0.00001176,1.18176E-05,0.00001224,0.0000156
COBALT2tpp,0.00000432,0.00000696,0.00000936,0.00001176,1.18176E-05,0.00001224,0.0000156
COLIPAKpp,0,0,0,0,0,0,0
COLIPAPabctex,0,0,0,0,0,0,0
COLIPAabcpp,0.00146718,0.00236379,0.00317889,0.00399399,0.0040135524,0.00415701,0.00529815
COLIPAabctex,0.00146718,0.00236379,0.00317889,0.00399399,0.0040135524,0.00415701,0.00529815
CPGNR1,0,0,0,0,0,0,0
CPGNR2,0,0,0,0,0,0,0
CPGNR3,0,0,0,0,0,0,0
CPGNUtex,0,0,0,0,0,0,0
CPGNUtpp,0,0,0,0,0,0,0
CPGNabcpp,0,0,0,0,0,0,0
CPGNexs,0,0,0,0,0,0,0
CPGNtonex,0,0,0,0,0,0,0
CPH4S,0,0,0,0,0,0,0
CPMPS,0.00004428,0.00007134,0.00009594,0.00012054,0.0001211304,0.00012546,0.0001599
CPPPGO,0.00008028,0.000129365,0.00017394,0.00021854,0.0002196104,0.000227455,0.0002899
CPPPGO2,0,-0.000000025,0,0,0,0.000000005,0
CRNBTCT,0,0,0,0,0,0,0
CRNCAL2,0,0,0,0,0,0,0
CRNCAR,0,0,0,0,0,0,0
CRNCBCT,0,0,0,0,0,0,0
CRNCDH,0,0,0,0,0,0,0
CRNDCAL2,0,0,0,0,0,0,0
CRNDabcpp,0,0,0,0,0,0,0
CRNDt2rpp,0,0,0,0,0,0,0
CRNDtex,0,0,0,0,0,0,0
CRNabcpp,0,0,0,0,0,0,0
CRNt2rpp,0,0,0,0,0,0,0
CRNt7pp,0,0,0,0,0,0,0
CRNt8pp,0,0,0,0,0,0,0
CRNtex,0,0,0,0,0,0,0
CS,1.5075595,8.9429558,8.0597,2.4132,4.4441,2.999,2.8874
CSND,0,0,0,0,0,0,0
CSNt2pp,0,0,0,0,0,0,0
CSNtex,0,0,0,0,0,0,0
CTBTCAL2,0,0,0,0,0,0,0
CTBTabcpp,0,0,0,0,0,0,0
CTBTt2rpp,0,0,0,0,0,0,0
CTECOAI6,0,0,0,0,0,0,0
CTECOAI7,0,0,0,0,0,0,0
CTECOAI8,0,0,0,0,0,0,0
CTPS2,0.02797524,0.04507122,0.06061302,0.07615482,0.0765278232,0.07926318,0.1010217
CU1Opp,0,0,0,0,0,0,0
CU1abcpp,0,0,0,0,0,0,0
CU2abcpp,0,0,0,0,0,0,0
CU2tex,0.00012132,0.00019546,0.00026286,0.00033026,0.0003318776,0.00034374,0.0004381
CU2tpp,0.00012132,0.00019546,0.00026286,0.00033026,0.0003318776,0.00034374,0.0004381
CUt3,0,0,0,0,0,0,0
CUtex,0,0,0,0,0,0,0
CYANST,0,0,0,0,0,0,0
CYANSTpp,0,0,0,0,0,0,0
CYANtex,0,0,0,0,0,0,0
CYNTAH,0,0,0,0,0,0,0
CYNTt2pp,0,0,0,0,0,0,0
CYNTtex,0,0,0,0,0,0,0
CYSDDS,0,0,0,0,0,0,0
CYSDS,0,0,0,0,0,0,0
CYSDabcpp,0,0,0,0,0,0,0
CYSDtex,0,0,0,0,0,0,0
CYSS,0.04461426,0.07187853,0.09666423,0.12144993,0.1220447868,0.12640707,0.16110705
CYSSADS,0,0,0,0,0,0,0
CYSTL,0.0281349,0.04532845,0.06095895,0.07658945,0.076964582,0.07971555,0.10159825
CYSTRS,0,0,0,0,0,0,0
CYSabc2pp,0,0,0,0,0,0,0
CYSabcpp,0,0,0,0,0,0,0
CYStex,0,0,0,0,0,0,0
CYStpp,0,0,0,0,0,0,0
CYTBD2pp,0,0,0,0.20945158,0,0,0
CYTBDpp,0,0,0,0,0,0,0
CYTBO3_4pp,9.5820251789,31.5179248355,24.6891980647,22.873139129,23.1929926849,33.681386895,22.0712572838
CYTD,0,0,0,0,0,0,0
CYTDH,0,0,0,0,0,0,0
CYTDK2,0,0,0,0,0,0,0
CYTDt2pp,0,0,0,0,0,0,0
CYTDt2rpp,0,0,0,0,0,0,0
CYTDtex,0,0,0,0,0,0,0
CYTK1,0.02948275,0.04749993,0.06387927,0.08025851,0.0806515876,0.08353449,0.10646545
CYTK2,0,0,0,0,0,0,0
D_LACt2pp,0,0,0,0,0,0,0
D_LACtex,0,0,0,0,0,0,0
DAAD,0,0,0,0,0,0,0
DADA,0,0,0,0,0,0,0
DADK,0,0,0,0,0,0,0
DADNt2pp,0,0,0,0,0,0,0
DADNtex,0,0,0,0,0,0,0
DAGK120,0,0,0,0,0,0,0
DAGK140,0,0,0,0,0,0,0
DAGK141,0,0,0,0,0,0,0
DAGK160,0,0,0,0,0,0,0
DAGK161,0,0,0,0,0,0,0
DAGK180,0,0,0,0,0,0,0
DAGK181,0,0,0,0,0,0,0
DALAt2pp,0.00437076,0.00704178,0.00946998,0.01189818,0.0119564568,0.01238382,0.0157833
DALAtex,0,0,0,0,0,0,0
DAMPtex,0,0,0,0,0,0,0
DAPAL,0,0,0,0,0,0,0
DAPDC,0.06002064,0.09669992,0.13004472,0.16338952,0.1641897952,0.17005848,0.2167412
DAPE,0.0649845,0.10469725,0.14079975,0.17690225,0.17776871,0.18412275,0.23466625
DAPabcpp,0,0,0,0,0,0,0
DAPtex,0,0,0,0,0,0,0
DASYN120,0,0,0,0,0,0,0
DASYN140,0,0,0,0,0,0,0
DASYN141,0,0,0,0,0,0,0
DASYN160,0.01091718,0.01758879,0.02365389,0.02971899,0.0298645524,0.03093201,0.03942315
DASYN161,0.00849132,0.01368046,0.01839786,0.02311526,0.0232284776,0.02405874,0.0306631
DASYN180,0,0,0,0,0,0,0
DASYN181,0.00437634,0.00705077,0.00948207,0.01191337,0.0119717212,0.01239963,0.01580345
DATPHs,0,0,0,0,0,0,0
DB4PS,0.00016056,0.00025868,0.00034788,0.00043708,0.0004392208,0.00045492,0.0005798
DBTS,0.00000036,0.00000058,0.00000078,0.00000098,9.848E-07,0.00000102,0.0000013
DC6PH,0,0,0,0,0,0,0
DCAtex,0,0,0,0,0,0,0
DCMPtex,0,0,0,0,0,0,0
DCTPD,0,0,0,0,0,0,0
DCYTD,0,0,0,0,0,0,0
DCYTt2pp,0,0,0,0,0,0,0
DCYTtex,0,0,0,0,0,0,0
DDCAtexi,0,0,0,0,0,0,0
DDGALK,0,0,0,0,0,0,0
DDGLCNt2rpp,0,0,0,0,0,0,0
DDGLCNtex,0,0,0,0,0,0,0
DDGLK,0,0,0,0,0,0,0
DDPA,0.06694632,0.10785796,0.14505036,0.18224276,0.1831353776,0.18968124,0.2417506
DDPGALA,0,0,0,0,0,0,0
DGK1,0,-0.00000009,0,0,0,0,0
DGMPtex,0,0,0,0,0,0,0
DGSNt2pp,0,0,0,0,0,0,0
DGSNtex,0,0,0,0,0,0,0
DHACOAH,0,0,0,0,0,0,0
DHAD1,0.15291684,0.24636602,0.33131982,0.41627362,0.4183125112,0.43326438,0.5521997
DHAD2,0.05081508,0.08186874,0.11009934,0.13832994,0.1390074744,0.14397606,0.1834989
DHAPT,0.02202927,0,0,2.445937635,0.000000118,0,0.0038664
DHAtex,0,0,0,0,0,0,0
DHAtpp,0,0,0,0,0,0,0
DHBD,0.00012042,0.00019401,0.00026091,0.00032781,0.0003294156,0.00034119,0.00043485
DHBS,0.00012042,0.00019401,0.00026091,0.00032781,0.0003294156,0.00034119,0.00043485
DHBSH,0,0,0,0,0,0,0
DHCIND,0,0,0,0,0,0,0
DHCINDO,0,0,0,0,0,0,0
DHDPRy,0.0649845,0.10469725,0.14079975,0.17690225,0.17776871,0.18412275,0.23466625
DHDPS,0.0649845,0.10469725,0.14079975,0.17690225,0.17776871,0.18412275,0.23466625
DHFR,0.00462546,0.00745213,0.01002183,0.01259153,0.0126532028,0.01310547,0.01670305
DHFS,0.00016056,0.00025868,0.00034788,0.00043708,0.0004392208,0.00045492,0.0005798
DHMPTR,0,0,0,0,0,0,0
DHNAOT4,0.00008028,0.00012934,0.00017394,0.00021854,0.0002196104,0.00022746,0.0002899
DHNCOAS,0.00008028,0.00012934,0.00017394,0.00021854,0.0002196104,0.00022746,0.0002899
DHNCOAT,0.00008028,0.00012934,0.00017394,0.00021854,0.0002196104,0.00022746,0.0002899
DHNPA2r,0.00016056,0.00025868,0.00034788,0.00043708,0.0004392208,0.00045492,0.0005798
DHNPTE,0,0,0,0,0,0,0
DHORD2,0.05765832,0.09289396,0.12492636,0.15695876,0.1577275376,0.1633652,0.2082106
DHORD5,0,0,0,0,0,0,0
DHORDfum,0,0,0,0,0,0,0
DHORTS,0,0,0,0,0,0,0
DHPPD,0,0,0,0,0,0,0
DHPPDA2,0.00008028,0.00012934,0.00017394,0.00021854,0.0002196104,0.00022746,0.0002899
DHPS2,0.00016056,0.00025868,0.00034788,0.00043708,0.0004392208,0.00045492,0.0005798
DHPTDCs2,0.0002412,0.0003886,0.0005226,0.0006566,0.000659816,0.0006834,0.000871
DHPTDNR,0,0,0,0,0,0,0
DHPTDNRN,0,0,0,0,0,0,0
DHPTPE,0,0,0,0,0,0,0
DHQS,0.06694632,0.10785796,0.14505036,0.18224276,0.1831353776,0.18968124,0.2417506
DHQTi,0.06694632,0.10785796,0.14505036,0.18224276,0.1831353776,0.18968124,0.2417506
DIMPtex,0,0,0,0,0,0,0
DINSt2pp,0,0,0,0,0,0,0
DINStex,0,0,0,0,0,0,0
DKGLCNR1,0,0,0,0,0,0,0
DKGLCNR2x,0,0,0,0,0,0,0
DKGLCNR2y,0,0,0,0,0,0,0
DMATT,0.00017046,0.00027463,0.00036933,0.00046403,0.0004663028,0.00048297,0.00061555
DMPPS,0.00017046,0.00027463,0.00036933,0.00046403,0.0004663028,0.00048297,0.00061555
DMQMT,0.00004014,0.00006467,0.00008697,0.00010927,0.0001098052,0.00011373,0.00014495
DMSOR1,0,0,0,0,0,0,0
DMSOR1pp,0,0,0,0,0,0,0
DMSOR2,0,0,0,0,0,0,0
DMSOR2pp,0,0,0,0,0,0,0
DMSOtex,0,0,0,0,0,0,0
DMSOtpp,0,0,0,0,0,0,0
DMStex,0,0,0,0,0,0,0
DNMPPA,0.00016056,0.00025868,0.00034788,0.00043708,0.0004392208,0.00045492,0.0005798
DNTPPA,0.00016056,0.00025868,0.00034788,0.00043708,0.0004392208,0.00045492,0.0005798
DOGULNR,0,0,0,0,0,0,0
DOPAtex,0,0,0,0,0,0,0
DOXRBCNtex,0,0,0,0,0,0,0
DOXRBCNtpp,0,0,0,0,0,0,0
DPCOAK,0.00010368,0.00016704,0.00022464,0.00028224,0.0002836224,0.00029376,0.0003744
DPR,0.00010368,0.00016704,0.00022464,0.00028224,0.0002836224,0.00029376,0.0003744
DRPA,0,0.00000009,0,0.00000003,2.68000139302949E-08,0,-0.00000005
DSBAO1,0,0,0,0,0,0,0
DSBAO2,0,0,0,0,0,0,0
DSBCGT,0,0,0,0,0,0,0
DSBDR,0,0,0,0,0,0,0
DSBGGT,0,0,0,0,0,0,0
DSERDHr,0,0,0,0,0,0,0
DSERt2pp,0,0,0,0,0,0,0
DSERtex,0,0,0,0,0,0,0
DTARTD,0,0,0,0,0,0,0
DTMPK,0.0044649,0.00719345,0.00967395,0.01215445,0.012213982,0.01265055,0.01612325
DTMPtex,0,0,0,0,0,0,0
DUMPtex,0,0,0,0,0,0,0
DURADx,0,0,0,0,0,0,0
DURIK1,0,0,0,0,0,0,0
DURIPP,0,0,0,0,0,0,0
DURIt2pp,0,0,0,0,0,0,0
DURItex,0,0,0,0,0,0,0
DUTPDP,0.0044649,0.00719345,0.00967395,0.01215445,0.012213982,0.01265055,0.01612325
DXPRIi,0.00119268,0.00192154,0.00258414,0.00324674,0.0032626424,0.00337926,0.0043069
DXPS,0.00127296,0.00205088,0.00275808,0.00346528,0.0034822528,0.00360672,0.0045968
DXYLK,0,0,0,0,0,0,0
E4PD,0.00004014,0.00006467,0.00008697,0.00010927,0.0001098052,0.00011373,0.00014495
EAR100x,0,0,0,0,0,0,0
EAR100y,0,0,0,0,0,0,0
EAR120x,0,0,0,0,0,0,0
EAR120y,0,0,0,0,0,0,0
EAR121x,0,0,0,0,0,0,0
EAR121y,0,0,0,0,0,0,0
EAR140x,0,0,0,0,0,0,0
EAR140y,0,0,0,0,0,0,0
EAR141x,0,0,0,0,0,0,0
EAR141y,0,0,0,0,0,0,0
EAR160x,0,0,0,0,0,0,0
EAR160y,0,0,0,0,0,0,0
EAR161x,0,0,0,0,0,0,0
